time,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
2022-03-07 16:32:32,"59967744","34","0","","","524","1296","2","0","","","","","","","3942172","176636","151112","25524","0","0","92","","","2","","","34","131072","2000","448","325","64","2","21504","7488","43742","9","1","","33828","3","0","445","","",
2022-03-07 16:32:33,"59961272","34","0","0","0","524","1299","2","0","4","0","96","0","0","0","4142060","186144","158340","27804","0","0","92","4","0","3","249","0","37","131072","2002","1088","970","64","10","21504","7872","47620","11","1","2","36908","3","0","628","183","0",
2022-03-07 16:32:34,"59957492","34","0","0","0","524","1299","2","0","4","0","96","0","0","0","4142060","191380","163552","27828","0","0","92","4","0","3","169","0","37","131072","2002","1856","1657","128","18","21504","8192","49939","11","1","0","36908","4","1","727","99","0",
2022-03-07 16:32:35,"59940364","34","0","0","0","524","1299","2","0","4","0","96","0","0","0","4142060","208276","180484","27792","0","0","92","4","0","3","158","0","37","131072","2473","2176","1988","128","22","21504","8512","66894","11","1","0","36908","6","3","769","42","0",
2022-03-07 16:32:36,"59934568","34","0","0","0","524","1299","2","0","4","0","96","0","0","0","4142060","210072","182024","28048","0","0","92","4","0","4","357","0","37","131072","3024","2752","2668","128","71","21504","9216","60088","11","1","0","36908","7","4","888","119","0",
2022-03-07 16:32:37,"59932624","34","0","0","0","524","1299","2","0","4","0","96","0","0","0","4142060","212472","184168","28304","0","0","92","4","0","4","559","0","37","131072","3968","3584","3471","192","114","21504","9920","60372","11","1","0","36908","13","10","1075","187","0",
2022-03-07 16:32:38,"59929072","34","0","0","0","524","1299","2","0","4","0","96","0","0","0","4142124","216164","187796","28368","0","0","92","4","0","6","4232","0","37","131072","19882","5056","4877","320","214","21504","10816","47940","11","1","0","36908","20","16","1267","192","0",
2022-03-07 16:32:39,"59926552","34","0","0","0","524","1298","2","0","4","0","96","0","0","0","4142124","219264","190596","28668","0","0","92","4","0","5","354","0","37","131072","20909","5888","5762","320","263","21504","11840","48389","11","1","0","36908","21","17","1435","168","0",
2022-03-07 16:32:40,"59923024","34","0","0","0","524","1298","2","0","4","0","96","0","0","0","4142124","221904","193452","28452","0","0","92","4","0","5","327","0","37","131072","7108","6848","6693","384","317","21504","12480","48302","11","1","0","36908","21","17","1628","193","0",
2022-03-07 16:32:41,"59920000","34","0","0","0","524","1298","2","0","4","0","96","0","0","0","4142124","224828","196372","28456","0","0","92","4","0","5","465","0","37","131072","26555","8256","8004","576","450","21504","13120","49869","11","1","0","36908","33","29","1891","263","0",
2022-03-07 16:32:42,"59920108","34","0","0","0","524","1298","2","0","4","0","96","0","0","0","4142124","223408","194932","28476","0","0","92","4","0","5","644","0","37","131072","44988","9536","9412","640","588","21504","13888","48920","11","1","0","36908","35","31","2188","297","0",
2022-03-07 16:32:43,"59917228","34","0","0","0","524","1298","2","0","4","0","96","0","0","0","4142124","226668","198264","28404","0","0","92","4","0","5","531","0","37","131072","16317","11072","10830","896","737","21504","14720","49638","11","1","0","36908","51","47","2507","319","0",
2022-03-07 16:32:44,"59914960","34","0","0","0","524","1298","2","0","4","0","96","0","0","0","4142124","228544","200092","28452","0","0","92","4","0","5","298","0","37","131072","28613","11968","11696","960","823","21504","15616","50607","11","1","0","36908","62","58","2674","167","0",
2022-03-07 16:32:45,"59912692","34","0","0","0","524","1298","2","0","4","0","96","0","0","0","4142184","230444","202048","28396","0","0","92","4","0","5","517","0","37","131072","35773","13120","12859","1088","956","21504","16320","51142","11","1","0","36908","75","71","2924","250","0",
2022-03-07 16:32:46,"59906140","34","0","0","0","524","1299","2","0","5","0","95","0","0","0","4208748","237772","209320","28452","0","0","92","5","0","5","846","1","38","131072","69545","15936","15696","1408","1269","21504","17280","53373","12","2","1","37936","77","73","3337","413","0",
2022-03-07 16:32:47,"59891288","34","0","0","0","524","1299","2","0","6","0","95","0","0","0","4208748","251488","223044","28444","0","0","92","6","0","5","853","1","38","131072","55803","18176","18005","1664","1594","21504","18624","61927","12","2","0","37936","80","76","3921","584","0",
2022-03-07 16:32:48,"59887524","34","0","0","0","524","1299","3","0","5","0","95","0","0","0","4208748","255496","227052","28444","0","0","92","5","0","5","627","0","38","131072","77405","19968","19779","1856","1759","21504","19520","58551","12","2","0","37936","80","76","4218","297","0",
2022-03-07 16:32:49,"59884248","34","0","0","0","524","1303","2","0","6","0","95","0","0","0","4475020","259496","231060","28436","0","0","92","5","0","5","1009","0","42","131072","18004","22592","22410","2048","1976","35968","20288","58126","12","2","0","42032","95","91","4541","323","0",
2022-03-07 16:32:50,"59878964","34","0","0","0","524","1303","3","0","5","0","95","0","0","0","4475020","263668","235232","28436","0","0","92","5","0","5","895","0","42","131072","40018","25152","24934","2368","2267","35968","21056","63288","12","2","0","42032","99","95","4943","402","0",
2022-03-07 16:32:51,"59876696","34","0","0","0","524","1302","2","0","5","0","96","0","0","0","4475020","266536","237912","28624","0","0","92","5","0","5","693","0","41","131072","44806","26752","26516","2560","2432","35968","21696","63783","11","1","1","41004","101","97","5227","284","0",
2022-03-07 16:32:52,"59874680","34","0","0","0","524","1302","2","0","4","0","96","0","0","0","4475020","268592","239916","28676","0","0","92","4","0","5","791","0","41","131072","46696","28032","27865","2688","2593","35968","22336","56712","11","1","0","41004","116","112","5518","291","0",
2022-03-07 16:32:53,"59870144","34","0","0","0","524","1301","2","0","4","0","96","0","0","0","4475020","273116","244440","28676","0","0","92","4","0","5","901","0","41","131072","38018","30336","30036","3072","2894","35968","23040","58828","11","1","0","41004","125","121","6049","531","0",
2022-03-07 16:32:54,"59865608","34","0","0","0","524","1301","3","0","4","0","96","0","0","0","4475020","277596","248920","28676","0","0","92","4","0","5","537","0","41","131072","80002","31744","31497","3264","3096","35968","23744","60511","11","1","0","41004","127","123","6397","348","0",
2022-03-07 16:32:55,"59847464","34","0","0","0","524","1301","3","0","4","0","96","0","0","0","4475020","295256","266580","28676","0","0","92","4","0","5","154","0","41","131072","82050","31872","31639","3264","3105","35968","24512","81904","11","1","0","41004","128","124","6414","17","0",
