2022-03-02 19:14:33   54,1g  46   0k  0  0 543 1661 22  0 71 12 11  0  0  0 6,3g  1,0g 1012m  28m  0k   0k 96k 74 12 22 134k  0k  62 256m 106m  14m  13m  2m  2m  23m  10m 278m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:34   54,1g  46   0k  0  0 543 1657 21  0 72 11 12  0  0  0 6,3g  1,0g 1012m  28m  0k   0k 96k 74 11 22 134k  0k  62 256m  67m  14m  13m  2m  2m  23m  10m 240m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:35   54,1g  46   0k  0  0 543 1635  6  0 59 10 27  0  0  0 6,3g  1,0g 1014m  28m  0k   0k 96k 60 10 22 134k  0k  42 256m 143m  14m  13m  2m  2m  23m  10m 419m  16  6   0 41m  57   52 2884    0   0 
2022-03-02 19:14:36   54,1g  46   0k  0  0 543 1658 20  0 65  9 20  0  0  0 6,3g  1,0g 1014m  28m  0k   0k 96k 68 10 22 135k <1k  62 256m  56m  14m  13m  2m  2m  23m  10m 347m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:14:37   54,1g  46   0k  0  0 543 1637 24  0 70 12 10  0  0  0 6,3g  1,0g 1014m  28m  0k   0k 96k 74 13 22 134k  0k  62 256m  92m  14m  13m  2m  2m  23m  10m 306m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:38   54,1g  46   0k  0  0 543 1637 23  0 70 12 11  0  0  0 6,3g  1,0g 1014m  28m  0k   0k 96k 73 12 22 135k  0k  62 256m  46m  14m  13m  2m  2m  23m  10m 420m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:39   54,1g  46   0k  0  0 543 1613  2  0 57  9 28  0  0  0 6,3g  1,0g 1014m  28m  0k   0k 96k 59  9 22 134k  0k  39 256m 101m  14m  13m  2m  2m  23m  10m 191m  13  3   0 38m  57   52 2884    0   0 
2022-03-02 19:14:40   54,1g  46   0k  0  0 543 1636 25  0 72 11 12  0  0  0 6,3g  1,0g 1014m  28m  0k   0k 96k 74 11 22 135k <1k  62 256m  30m  14m  13m  2m  2m  23m  10m 325m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:14:41   54,1g  46   0k  0  0 543 1636 21  0 72 12 10  0  0  0 6,3g  1,0g 1014m  28m  0k   0k 96k 74 12 22 134k  0k  62 256m  51m  14m  13m  2m  2m  23m  10m 340m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:42   54,1g  46   0k  0  0 543 1636 22  0 69 13 12  0  0  0 6,3g  1,0g 1014m  28m  0k   0k 96k 71 13 22 134k  0k  62 256m 144m  14m  13m  2m  2m  23m  10m 299m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:43   54,1g  46   0k  0  0 543 1615  6  0 57 10 29  0  0  0 6,3g  1,0g 1017m  28m  0k   0k 96k 58 10 22 134k  0k  42 256m  90m  14m  13m  2m  2m  23m  10m 295m  16  6   0 41m  57   52 2884    0   0 
2022-03-02 19:14:44   54,1g  46   0k  0  0 543 1637 22  0 65 10 18  0  0  0 6,3g  1,0g 1017m  28m  0k   0k 96k 69 10 22 134k <1k  62 256m  56m  14m  13m  2m  2m  23m  10m 405m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:14:45   54,1g  46   0k  0  0 543 1637 21  0 72 12 10  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 74 12 22 134k  0k  62 256m  22m  14m  13m  2m  2m  23m  10m 222m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:46   54,1g  46   0k  0  0 543 1636 22  0 70 13 11  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 73 13 22 134k  0k  62 256m  32m  14m  13m  2m  2m  23m  10m 327m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:47   54,1g  46   0k  0  0 543 1615  4  0 56  9 31  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 57  9 22 134k  0k  41 256m 112m  14m  13m  2m  2m  23m  10m 254m  15  5   0 40m  57   52 2884    0   0 
2022-03-02 19:14:48   54,1g  45   0k  0  0 542 1614 21  0 65 12 18  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 67 12 22 134k <1k  62 256m 131m  14m  13m  2m  2m  23m  10m 292m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:14:49   54,1g  45   0k  0  0 542 1614 17  0 70 13 10  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 73 14 22 133k  0k  62 256m 137m  14m  13m  2m  2m  23m  10m 392m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:50   54,1g  45   0k  0  0 542 1614 21  0 71 11 12  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 73 12 22 133k  0k  62 256m  21m  14m  13m  2m  2m  23m  10m 264m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:51   54,2g  45   0k  0  0 542 1594  6  0 59 11 26  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 60 11 22 133k  0k  44 256m  91m  14m  13m  2m  2m  23m  10m 295m  18  8   0 43m  57   52 2884    0   0 
2022-03-02 19:14:52   54,2g  45   0k  0  0 542 1612 17  0 58  9 28  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 61  9 22 134k <1k  62 256m  73m  14m  13m  2m  2m  23m  10m 217m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:14:53   54,2g  45   0k  0  0 542 1610 19  0 69 12 12  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 73 12 22 133k  0k  62 256m  12m  14m  13m  2m  2m  23m  10m 344m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:54   54,2g  45   0k  0  0 542 1610 22  0 72 12 10  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 74 13 22 133k  0k  62 256m 139m  14m  13m  2m  2m  23m  10m 368m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:55   54,2g  45   0k  0  0 542 1589  7  0 63 10 23  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 64 10 22 133k  0k  43 256m 106m  14m  13m  2m  2m  23m  10m 193m  17  7   0 42m  57   52 2884    0   0 
2022-03-02 19:14:56   54,2g  45   0k  0  0 542 1608 24  0 68 11 17  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 70 11 22 134k <1k  62 256m  66m  14m  13m  2m  2m  23m  10m 249m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:14:57   54,2g  45   0k  0  0 542 1608 23  0 72 12  9  0  0  0 6,3g  1,0g 1019m  28m  0k   0k 96k 74 13 22 133k  0k  62 256m 104m  14m  13m  2m  2m  23m  10m 440m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:58   54,1g  45   0k  0  0 542 1608  4  0 70 11 12  0  0  0 6,3g  1,0g 1020m  28m  0k   0k 96k 73 11 22 134k  0k  62 256m  15m  14m  13m  2m  2m  23m  10m 214m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:14:59   54,1g  45   0k  0  0 543 1600 15  0 64 10 20  0  0  0 6,3g  1,0g 1020m  28m  0k   0k 96k 66 10 22 134k  0k  50 256m 149m  14m  13m  2m  2m  23m  10m 341m  24 14   0 49m  57   52 2884    0   0 
2022-03-02 19:15:00   54,1g  45   0k  0  0 546 1624 21  0 59 10 27  0  0  0 6,3g  1,0g 1020m  28m  0k   0k 96k 60 10 22 135k <1k  62 256m 143m  14m  13m  2m  2m  23m  10m 270m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:01   54,1g  45   0k  0  0 546 1624 25  0 71 12 11  0  0  0 6,3g  1,0g 1020m  28m  0k   0k 96k 73 12 22 134k  0k  62 256m  83m  14m  13m  2m  2m  23m  10m 229m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:02   54,1g  45   0k  0  0 546 1624 23  0 71 12 10  0  0  0 6,3g  1,0g 1020m  28m  0k   0k 96k 74 12 22 134k  0k  62 256m  55m  14m  13m  2m  2m  23m  10m 378m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:03   54,1g  45   0k  0  0 546 1616 15  0 70 10 13  0  0  0 6,3g  1,0g 1020m  28m  0k   0k 96k 72 11 22 134k  0k  54 256m  27m  14m  13m  2m  2m  23m  10m 383m  28 18   0 53m  57   52 2884    0   0 
2022-03-02 19:15:04   54,1g  45   0k  0  0 545 1621 23  0 52  8 35  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 54  9 22 135k <1k  62 256m  95m  14m  13m  2m  2m  23m  10m 300m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:05   54,1g  45   0k  0  0 545 1621 21  0 70 12 12  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 72 12 22 134k  0k  62 256m 103m  14m  13m  2m  2m  23m  10m 323m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:06   54,1g  45   0k  0  0 546 1622 23  0 71 12 12  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 70 12 22 134k  0k  62 256m  42m  14m  13m  2m  2m  23m  10m 209m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:07   54,1g  45   0k  0  0 546 1612 16  0 67 12 15  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 65 13 22 134k  0k  52 256m  53m  14m  13m  2m  2m  23m  10m 172m  26 16   0 51m  57   52 2884    0   0 
2022-03-02 19:15:08   54,1g  45   0k  0  0 546 1621 23  0 52  7 37  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 54  7 22 134k <1k  62 256m  54m  14m  13m  2m  2m  23m  10m 290m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:09   54,1g  45   0k  0  0 546 1623 20  0 73 12 10  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 74 12 22 134k  0k  62 256m  30m  14m  13m  2m  2m  23m  10m 246m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:10   54,1g  45   0k  0  0 546 1623 24  0 71 12 10  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 73 13 22 134k  0k  62 256m  43m  14m  13m  2m  2m  23m  10m 247m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:11   54,1g  45   0k  0  0 546 1613 16  0 69 12 13  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 71 12 22 134k  0k  53 256m 123m  14m  13m  2m  2m  23m  10m 391m  27 17   0 52m  57   52 2884    0   0 
2022-03-02 19:15:12   54,1g  45   0k  0  0 546 1623 23  0 50  8 38  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 52  9 22 134k <1k  62 256m  18m  14m  13m  2m  2m  23m  10m 302m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:13   54,1g  45   0k  0  0 546 1622 21  0 72 12 10  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 74 12 22 134k  0k  62 256m 149m  14m  13m  2m  2m  23m  10m 271m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:14   54,1g  45   0k  0  0 546 1623 25  0 69 12 12  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 72 13 22 134k  0k  62 256m   8m  14m  13m  2m  2m  23m  10m 434m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:15   54,1g  45   0k  0  0 546 1615 19  0 71 11 12  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 73 11 22 134k  0k  56 256m  72m  14m  13m  2m  2m  23m  10m 186m  30 20   0 55m  57   52 2884    0   0 
2022-03-02 19:15:16   54,1g  45   0k  0  0 546 1622 20  0 44  6 46  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 46  7 22 136k <1k  62 256m  97m  14m  13m  2m  2m  23m  10m 322m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:17   54,1g  45   0k  0  0 546 1622 22  0 70 12 10  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 73 13 22 135k  0k  62 256m  33m  14m  13m  2m  2m  23m  10m 267m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:18   54,1g  45   0k  0  0 547 1623 21  0 70 12 11  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 73 13 22 135k  0k  62 256m  55m  14m  13m  2m  2m  23m  10m 232m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:19   54,1g  45   0k  0  0 547 1621 19  0 72 13 10  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 74 13 22 136k  0k  60 256m  88m  14m  13m  2m  2m  23m  10m 435m  34 24   0 59m  57   52 2884    0   0 
2022-03-02 19:15:20   54,1g  45   0k  0  0 547 1623 20  0 54  8 33  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 56  8 22 134k <1k  62 256m  93m  14m  13m  2m  2m  23m  10m 340m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:21   54,1g  45   0k  0  0 547 1623 19  0 73 11 11  0  0  0 6,3g  1,0g 1023m  28m  0k   0k 96k 74 11 22 134k  0k  62 256m 122m  14m  13m  2m  2m  23m  10m 301m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:22   54,1g  45   0k  0  0 547 1623 21  0 71 13 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 13 22 134k  0k  62 256m  78m  14m  13m  2m  2m  23m  10m 484m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:23   54,1g  45   0k  0  0 547 1619 21  0 71 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 134k  0k  60 256m 141m  14m  13m  2m  2m  23m  10m 219m  34 24   0 59m  57   52 2884    0   0 
2022-03-02 19:15:24   54,1g  45   0k  0  0 547 1621 25  0 50  7 39  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 52  7 22 134k <1k  62 256m  64m  14m  13m  2m  2m  23m  10m 368m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:26   54,1g  45   0k  0  0 547 1621 23  0 35  6  6  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 37  6 22 134k  0k  62 256m  15m  14m  13m  2m  2m  23m  10m 311m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:27   54,1g  45   0k  0  0 547 1621 18  0 71 11 12  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 134k  0k  62 256m  36m  14m  13m  2m  2m  23m  10m 272m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:28   54,1g  45   0k  0  0 547 1621 23  0 72 12 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 12 22 134k  0k  62 256m 115m  14m  13m  2m  2m  23m  10m 459m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:29   54,1g  45   0k  0  0 547 1620  3  0 50  8 39  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 51  8 22 136k <1k  62 256m 150m  14m  13m  2m  2m  23m  10m 142m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:30   54,1g  45   0k  0  0 547 1616 23  0 73 12  9  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 75 12 22 134k  0k  62 256m  74m  14m  13m  2m  2m  23m  10m 336m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:31   54,1g  45   0k  0  0 548 1617 25  0 71 12 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 13 22 135k  0k  62 256m  80m  14m  13m  2m  2m  23m  10m 359m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:32   54,1g  45   0k  0  0 548 1615 24  0 71 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 12 22 135k  0k  61 256m 102m  14m  13m  2m  2m  23m  10m 258m  35 25   0 60m  57   52 2884    0   0 
2022-03-02 19:15:33   54,1g  45   0k  0  0 548 1615 23  0 54  8 33  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 56  9 22 135k <1k  62 256m 147m  14m  13m  2m  2m  23m  10m 229m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:34   54,1g  45   0k  0  0 548 1615 21  0 71 12 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 13 22 135k  0k  62 256m 100m  14m  13m  2m  2m  23m  10m 370m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:35   54,1g  45   0k  0  0 548 1615 19  0 70 12 12  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m 139m  14m  13m  2m  2m  23m  10m 328m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:36   54,1g  45   0k  0  0 548 1615 22  0 72 12 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 75 12 22 135k  0k  61 256m  72m  14m  13m  2m  2m  23m  10m 351m  35 25   0 60m  57   52 2884    0   0 
2022-03-02 19:15:37   54,1g  45   0k  0  0 548 1616 22  0 55  8 33  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 56  9 22 135k <1k  62 256m 107m  14m  13m  2m  2m  23m  10m 208m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:38   54,1g  45   0k  0  0 548 1616 24  0 70 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m 148m  14m  13m  2m  2m  23m  10m 192m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:39   54,1g  45   0k  0  0 548 1616 22  0 71 12 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 13 22 135k  0k  62 256m  87m  14m  13m  2m  2m  23m  10m 357m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:40   54,1g  45   0k  0  0 548 1616 21  0 70 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m 134m  14m  13m  2m  2m  23m  10m 315m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:41   54,1g  45   0k  0  0 548 1618 23  0 61  9 26  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 62  9 22 135k <1k  62 256m  63m  14m  13m  2m  2m  23m  10m 255m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:42   54,1g  45   0k  0  0 548 1616 24  0 71 13 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 13 22 135k  0k  62 256m 115m  14m  13m  2m  2m  23m  10m 441m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:43   54,1g  45   0k  0  0 548 1616 21  0 71 11 12  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m 136m  14m  13m  2m  2m  23m  10m 221m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:44   54,1g  45   0k  0  0 548 1614 23  0 71 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 13 22 135k  0k  61 256m  93m  14m  13m  2m  2m  23m  10m 359m  35 25   0 60m  57   52 2884    0   0 
2022-03-02 19:15:45   54,1g  45   0k  0  0 548 1615 19  0 56  8 34  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 56  8 22 135k <1k  62 256m 154m  14m  13m  2m  2m  23m  10m 280m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:46   54,1g  45   0k  0  0 548 1616 21  0 72 11 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 75 12 22 135k  0k  62 256m  23m  14m  13m  2m  2m  23m  10m 245m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:47   54,1g  45   0k  0  0 548 1616 20  0 71 13 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 14 22 135k  0k  62 256m 108m  14m  13m  2m  2m  23m  10m 435m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:48   54,1g  45   0k  0  0 548 1615 23  0 69 11 14  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 71 12 22 135k  0k  61 256m  92m  14m  13m  2m  2m  23m  10m 158m  35 25   0 60m  57   52 2884    0   0 
2022-03-02 19:15:49   54,1g  45   0k  0  0 548 1616 19  0 59  9 29  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 60  9 22 135k <1k  62 256m   8m  14m  13m  2m  2m  23m  10m 319m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:50   54,1g  45   0k  0  0 548 1616 24  0 70 12 12  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 72 13 22 135k  0k  62 256m  51m  14m  13m  2m  2m  23m  10m 276m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:51   54,1g  45   0k  0  0 548 1616 20  0 71 12 12  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m 123m  14m  13m  2m  2m  23m  10m 256m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:52   54,1g  45   0k  0  0 548 1613 20  0 68 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 13 22 135k  0k  59 256m  22m  14m  13m  2m  2m  23m  10m 426m  33 23   0 58m  57   52 2884    0   0 
2022-03-02 19:15:53   54,1g  45   0k  0  0 548 1616 22  0 56  9 31  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 57  9 22 135k <1k  62 256m 118m  14m  13m  2m  2m  23m  10m 346m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:54   54,1g  45   0k  0  0 548 1616 26  0 71 11 12  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m  51m  14m  13m  2m  2m  23m  10m 320m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:55   54,1g  45   0k  0  0 548 1614 21  0 72 12 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 13 22 135k  0k  62 256m  83m  14m  13m  2m  2m  23m  10m 261m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:56   54,1g  45   0k  0  0 548 1614 23  0 70 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m 106m  14m  13m  2m  2m  23m  10m 224m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:57   54,1g  45   0k  0  0 548 1614 22  0 55  8 34  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 56  8 22 135k <1k  62 256m  90m  14m  13m  2m  2m  23m  10m 376m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:15:58   54,1g  45   0k  0  0 548 1614 19  0 69 12 12  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m 150m  14m  13m  2m  2m  23m  10m 319m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:15:59   54,1g  45   0k  0  0 548 1614 23  0 72 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 12 22 135k  0k  62 256m 156m  14m  13m  2m  2m  23m  10m 282m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:00   54,1g  45   0k  0  0 548 1613 21  0 70 13 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 14 22 135k  0k  60 256m  23m  14m  13m  2m  2m  23m  10m 468m  34 24   0 59m  57   52 2884    0   0 
2022-03-02 19:16:01   54,1g  45   0k  0  0 548 1615 23  0 50  8 38  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 52  8 22 135k <1k  62 256m   7m  14m  13m  2m  2m  23m  10m 151m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:16:02   54,1g  45   0k  0  0 548 1615 26  0 71 12 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 75 12 22 135k  0k  62 256m  39m  14m  13m  2m  2m  23m  10m 224m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:03   54,1g  45   0k  0  0 548 1615 23  0 73 12  9  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 75 12 22 135k  0k  62 256m 112m  14m  13m  2m  2m  23m  10m 301m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:04   54,1g  45   0k  0  0 548 1616 19  0 72 11 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 11 22 135k  0k  61 256m 152m  14m  13m  2m  2m  23m  10m 258m  35 25   0 60m  57   52 2884    0   0 
2022-03-02 19:16:05   54,1g  45   0k  0  0 548 1617 23  0 56  8 31  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 59  9 22 135k <1k  62 256m  77m  14m  13m  2m  2m  23m  10m 282m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:16:06   54,1g  45   0k  0  0 548 1617 19  0 71 12 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 13 22 135k  0k  62 256m 140m  14m  13m  2m  2m  23m  10m 374m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:07   54,1g  45   0k  0  0 548 1617 25  0 70 13 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 72 13 22 135k  0k  62 256m  92m  14m  13m  2m  2m  23m  10m 330m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:08   54,1g  45   0k  0  0 548 1617 23  0 70 12 11  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 12 22 135k  0k  62 256m  65m  14m  13m  2m  2m  23m  10m 400m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:09   54,1g  45   0k  0  0 548 1615 25  0 54  8 33  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 56  8 22 135k <1k  62 256m 153m  14m  13m  2m  2m  23m  10m 212m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:16:10   54,1g  45   0k  0  0 548 1615 25  0 71 13 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 73 14 22 135k  0k  62 256m 115m  14m  13m  2m  2m  23m  10m 227m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:11   54,1g  45   0k  0  0 548 1615 21  0 70 13  9  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 74 13 22 135k  0k  62 256m  87m  14m  13m  2m  2m  23m  10m 371m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:12   54,1g  45   0k  0  0 548 1615 23  0 69 12 12  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 72 12 22 135k  0k  62 256m  94m  14m  13m  2m  2m  23m  10m 335m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:13   54,1g  45   0k  0  0 548 1613 24  0 50  8 39  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 51  8 22 135k <1k  62 256m  58m  14m  13m  2m  2m  23m  10m 269m  36 26  26 61m  57   52 2884    0   0 
2022-03-02 19:16:14   54,1g  45   0k  0  0 548 1612 21  0 72 12  9  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 75 12 22 135k  0k  62 256m   7m  14m  13m  2m  2m  23m  10m 475m  36 26   0 61m  57   52 2884    0   0 
2022-03-02 19:16:15   54,1g  45   0k  0  0 548 1611 24  0 73 11 10  0  0  0 6,3g  1,0g  1,0g  28m  0k   0k 96k 75 12 22 135k  0k  62 256m  19m  14m  13m  2m  2m  23m  10m 194m  36 26   0 61m  57   52 2884    0   0 
