Vitals:
Now:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

                Now,"61900880","25","0","","","526","1132","1","0","","","","","","","6605712","848924","820372","28552","0","0","96","","","23","","","32","","","14400","13927","2048","1870","23808","10304","","10","1","","","","","2903","","",

Last 6 minutes:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-04 13:45:49,"61928816","25","0","0","0","526","1161","25","0","86","5","5","0","0","0","6606740","821148","792592","28556","0","0","96","87","6","22","128","0","62","262144","144787","14400","13845","2048","1856","23808","10240","242762","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:45:50,"61928424","25","0","0","0","526","1152","13","0","83","5","10","0","0","0","6606740","821148","792592","28556","0","0","96","84","5","22","128","0","53","262144","103576","14400","13845","2048","1856","23808","10240","166315","27","17","0","53356","49","44","2875","0","0",
2022-03-04 13:45:51,"61931300","25","0","0","0","526","1161","25","0","56","4","37","0","0","0","6606740","821148","792592","28556","0","0","96","58","4","22","128","0","62","262144","159354","14400","13845","2048","1856","23808","10240","253216","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:45:52,"61929440","25","0","0","0","526","1161","22","0","86","6","6","0","0","0","6606740","821148","792592","28556","0","0","96","87","6","22","128","0","62","262144","52437","14400","13845","2048","1856","23808","10240","144503","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:45:53,"61929188","25","0","0","0","526","1161","23","0","87","5","5","0","0","0","6606740","821412","792856","28556","0","0","96","88","5","22","128","0","62","262144","14636","14400","13845","2048","1856","23808","10240","97292","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:45:54,"61929188","25","0","0","0","526","1160","26","0","87","5","5","0","0","0","6606740","821412","792856","28556","0","0","96","88","5","22","128","0","62","262144","112824","14400","13845","2048","1856","23808","10240","226644","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:45:55,"61929188","25","0","0","0","526","1143","8","0","64","4","29","0","0","0","6606740","821412","792856","28556","0","0","96","65","4","22","128","0","45","262144","122950","14400","13845","2048","1856","23808","10240","162124","19","9","0","45132","49","44","2875","0","0",
2022-03-04 13:45:56,"61929448","25","0","0","0","526","1160","24","0","72","5","19","0","0","0","6606740","821412","792856","28556","0","0","96","74","6","22","128","0","62","262144","116482","14400","13845","2048","1856","23808","10240","266507","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:45:57,"61929448","25","0","0","0","526","1160","24","0","85","5","6","0","0","0","6606740","823780","795224","28556","0","0","96","87","5","22","128","0","62","262144","65141","14400","13845","2048","1856","23808","10240","155259","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:45:58,"61929448","25","0","0","0","526","1160","24","0","87","5","6","0","0","0","6606740","823780","795224","28556","0","0","96","88","4","22","128","0","62","262144","72216","14400","13845","2048","1856","23808","10240","93453","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:45:59,"61929448","25","0","0","0","526","1155","21","0","85","5","5","0","0","0","6606740","823780","795224","28556","0","0","96","88","6","22","128","0","58","262144","76339","14400","13845","2048","1856","23808","10240","221893","32","22","0","58496","49","44","2875","0","0",
2022-03-04 13:46:00,"61929220","25","0","0","0","526","1160","24","0","60","4","35","0","0","0","6606740","823832","795276","28556","0","0","96","60","4","22","128","0","62","262144","67670","14400","13845","2048","1856","23808","10240","143963","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:01,"61928960","25","0","0","0","526","1160","26","0","87","6","4","0","0","0","6606740","823832","795276","28556","0","0","96","88","6","22","128","0","62","262144","11971","14400","13845","2048","1856","23808","10240","266658","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:02,"61929364","25","0","0","0","526","1163","24","0","86","5","6","0","0","0","6606740","823832","795276","28556","0","0","96","87","5","22","128","0","62","262144","106967","14400","13845","2048","1856","23808","10240","160589","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:03,"61929464","25","0","0","0","526","1163","25","0","89","5","4","0","0","0","6606740","823832","795276","28556","0","0","96","90","5","22","128","0","62","262144","117425","14400","13845","2048","1856","23808","10240","104866","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:04,"61929724","25","0","0","0","526","1144","6","0","64","4","31","0","0","0","6606740","823832","795276","28556","0","0","96","63","4","22","128","0","43","262144","124411","14400","13845","2048","1856","23808","10240","53919","17","7","0","43076","49","44","2875","0","0",
2022-03-04 13:46:05,"61929976","25","0","0","0","526","1163","22","0","72","5","20","0","0","0","6606740","823832","795276","28556","0","0","96","73","5","22","128","0","62","262144","60289","14400","13845","2048","1856","23808","10240","154921","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:06,"61930228","25","0","0","0","526","1163","26","0","87","5","4","0","0","0","6606740","823832","795276","28556","0","0","96","89","5","22","128","0","62","262144","42894","14400","13845","2048","1856","23808","10240","273772","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:07,"61930236","25","0","0","0","526","1163","25","0","87","5","5","0","0","0","6606740","823832","795276","28556","0","0","96","89","5","22","128","0","62","262144","150163","14400","13845","2048","1856","23808","10240","169575","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:08,"61930240","25","0","0","0","526","1159","17","0","86","4","7","0","0","0","6606740","823832","795276","28556","0","0","96","87","4","22","128","0","58","262144","130600","14400","13845","2048","1856","23808","10240","118719","32","22","0","58496","49","44","2875","0","0",
2022-03-04 13:46:09,"61930248","25","0","0","0","526","1163","24","0","58","4","37","0","0","0","6606740","823832","795276","28556","0","0","96","58","4","22","129","0","62","262144","101224","14400","13845","2048","1856","23808","10240","203002","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:10,"61930248","25","0","0","0","526","1163","24","0","86","6","6","0","0","0","6606740","823832","795276","28556","0","0","96","87","6","22","128","0","62","262144","136640","14400","13845","2048","1856","23808","10240","136630","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:11,"61930248","25","0","0","0","526","1163","22","0","87","5","5","0","0","0","6606740","824096","795540","28556","0","0","96","88","6","22","128","0","62","262144","87907","14400","13845","2048","1856","23808","10240","222710","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:12,"61930248","25","0","0","0","526","1163","24","0","87","6","6","0","0","0","6606740","824096","795540","28556","0","0","96","87","5","22","128","0","62","262144","19525","14400","13845","2048","1856","23808","10240","168908","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:13,"61930252","25","0","0","0","526","1153","15","0","76","5","16","0","0","0","6606740","824096","795540","28556","0","0","96","77","5","22","128","0","52","262144","95194","14400","13845","2048","1856","23808","10240","112746","26","16","0","52328","49","44","2875","0","0",
2022-03-04 13:46:14,"61927988","25","0","0","0","526","1164","24","0","76","5","16","0","0","0","6606740","826996","798440","28556","0","0","96","77","5","22","129","0","63","262144","34334","14400","13846","2048","1856","23808","10304","218629","37","26","27","63636","49","44","2875","0","0",
2022-03-04 13:46:15,"61924216","25","0","0","0","526","1164","23","0","87","4","5","0","0","0","6606740","831480","802924","28556","0","0","96","89","4","22","128","0","63","262144","8463","14400","13846","2048","1856","23808","10304","172878","37","26","0","63636","49","44","2875","0","0",
2022-03-04 13:46:16,"61924216","25","0","0","0","526","1164","20","0","88","5","5","0","0","0","6606740","831480","802924","28556","0","0","96","89","5","22","128","0","63","262144","128420","14400","13846","2048","1856","23808","10304","226853","37","26","0","63636","49","44","2875","0","0",
2022-03-04 13:46:17,"61924216","25","0","0","0","526","1160","21","0","83","5","9","0","0","0","6606740","831480","802924","28556","0","0","96","84","5","22","128","0","59","262144","14298","14400","13846","2048","1856","23808","10304","156828","33","22","0","59524","49","44","2875","0","0",
2022-03-04 13:46:18,"61923460","25","0","0","0","526","1164","23","0","63","4","32","0","0","0","6606740","832008","803452","28556","0","0","96","63","4","22","128","0","63","262144","58451","14400","13846","2048","1856","23808","10304","101655","37","26","26","63636","49","44","2875","0","0",
2022-03-04 13:46:19,"61923460","25","0","0","0","526","1164","24","0","85","6","5","0","0","0","6606740","832020","803464","28556","0","0","96","86","6","22","128","0","62","262144","33905","14400","13846","2048","1856","23808","10304","221581","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:20,"61923216","25","0","0","0","526","1164","16","0","85","6","5","0","0","0","6606740","833072","804516","28556","0","0","96","88","6","22","128","0","62","262144","142655","14400","13846","2048","1856","23808","10304","116456","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:21,"61923216","25","0","0","0","526","1164","26","0","90","4","5","0","0","0","6606740","833072","804516","28556","0","0","96","90","4","22","128","0","62","262144","30580","14400","13846","2048","1856","23808","10304","236987","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:22,"61923224","25","0","0","0","526","1143","3","0","64","4","30","0","0","0","6606740","833212","804656","28556","0","0","96","65","4","22","128","0","41","262144","132553","14400","13846","2048","1856","23808","10304","155349","15","5","0","41020","49","44","2875","0","0",
2022-03-04 13:46:23,"61922468","25","0","0","0","526","1164","23","0","78","5","14","0","0","0","6606740","833212","804656","28556","0","0","96","80","5","22","128","0","62","262144","10367","14400","13846","2048","1856","23808","10304","261834","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:24,"61922468","25","0","0","0","526","1164","23","0","87","5","5","0","0","0","6606740","833212","804656","28556","0","0","96","88","5","22","128","0","62","262144","113449","14400","13846","2048","1856","23808","10304","149199","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:25,"61922468","25","0","0","0","526","1164","23","0","87","5","5","0","0","0","6606740","833212","804656","28556","0","0","96","88","6","22","128","0","62","262144","67102","14400","13846","2048","1856","23808","10304","98849","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:26,"61922468","25","0","0","0","526","1162","24","0","87","5","5","0","0","0","6606740","833212","804656","28556","0","0","96","88","5","22","128","0","60","262144","60487","14400","13846","2048","1856","23808","10304","198626","34","24","0","60552","49","44","2875","0","0",
2022-03-04 13:46:27,"61922224","25","0","0","0","526","1164","24","0","54","4","39","0","0","0","6606740","833212","804656","28556","0","0","96","56","4","22","128","0","62","262144","52451","14400","13846","2048","1856","23808","10304","140511","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:28,"61921972","25","0","0","0","526","1164","26","0","87","6","6","0","0","0","6606740","833212","804656","28556","0","0","96","87","6","22","128","0","62","262144","63943","14400","13846","2048","1856","23808","10304","259057","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:29,"61921972","25","0","0","0","526","1164","24","0","87","5","6","0","0","0","6606740","833212","804656","28556","0","0","96","88","5","22","128","0","62","262144","25820","14400","13846","2048","1856","23808","10304","147046","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:30,"61921972","25","0","0","0","526","1164","24","0","86","5","6","0","0","0","6606740","833212","804656","28556","0","0","96","88","5","22","128","0","62","262144","61669","14400","13846","2048","1856","23808","10304","101919","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:31,"61921476","25","0","0","0","526","1147","9","0","77","5","16","0","0","0","6606740","833212","804656","28556","0","0","96","77","5","22","128","0","45","262144","12685","14400","13846","2048","1856","23808","10304","95918","19","9","0","45132","49","44","2875","0","0",
2022-03-04 13:46:32,"61920972","25","0","0","0","526","1164","24","0","70","6","21","0","0","0","6606740","833212","804656","28556","0","0","96","73","6","22","128","0","62","262144","107640","14400","13846","2048","1856","23808","10304","163586","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:33,"61920728","25","0","0","0","526","1164","26","0","86","6","5","0","0","0","6606740","834264","805708","28556","0","0","96","88","6","22","128","0","62","262144","154376","14400","13846","2048","1856","23808","10304","285652","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:34,"61921736","25","0","0","0","526","1163","25","0","86","5","6","0","0","0","6606740","835056","806500","28556","0","0","96","88","5","22","128","0","62","262144","38265","14400","13846","2048","1856","23808","10304","173372","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:35,"61921736","25","0","0","0","526","1158","21","0","86","5","7","0","0","0","6606740","835056","806500","28556","0","0","96","87","5","22","128","0","59","262144","52424","14400","13846","2048","1856","23808","10304","114823","33","23","0","59524","49","44","2875","0","0",
2022-03-04 13:46:36,"61921492","25","0","0","0","526","1161","23","0","63","4","30","0","0","0","6606740","835096","806540","28556","0","0","96","65","4","22","128","0","62","262144","80697","14400","13846","2048","1856","23808","10304","206882","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:38,"61921492","25","0","0","0","526","1161","23","0","43","3","3","0","0","0","6606740","835096","806540","28556","0","0","96","44","3","22","128","0","62","262144","122933","14400","13846","2048","1856","23808","10304","181947","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:39,"61921492","25","0","0","0","526","1161","22","0","84","6","6","0","0","0","6606740","835096","806540","28556","0","0","96","87","6","22","128","0","62","262144","37086","14400","13846","2048","1856","23808","10304","221875","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:40,"61921492","25","0","0","0","526","1161","25","0","85","6","6","0","0","0","6606740","835096","806540","28556","0","0","96","87","6","22","128","0","62","262144","93424","14400","13846","2048","1856","23808","10304","160569","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:41,"61921492","25","0","0","0","526","1150","14","0","72","5","20","0","0","0","6606740","835096","806540","28556","0","0","96","73","5","22","128","0","51","262144","58353","14400","13846","2048","1856","23808","10304","103202","25","15","0","51300","49","44","2875","0","0",
2022-03-04 13:46:42,"61921240","25","0","0","0","526","1161","21","0","60","4","34","0","0","0","6606740","835096","806540","28556","0","0","96","61","4","22","128","0","62","262144","141683","14400","13846","2048","1856","23808","10304","191997","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:43,"61921240","25","0","0","0","526","1161","26","0","84","6","5","0","0","0","6606740","835096","806540","28556","0","0","96","87","6","22","128","0","62","262144","123725","14400","13846","2048","1856","23808","10304","193372","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:44,"61921244","25","0","0","0","526","1161","21","0","87","5","5","0","0","0","6606740","835096","806540","28556","0","0","96","89","5","22","128","0","62","262144","126178","14400","13846","2048","1856","23808","10304","203748","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:45,"61921244","25","0","0","0","526","1161","24","0","84","5","7","0","0","0","6606740","835096","806540","28556","0","0","96","86","6","22","128","0","62","262144","141809","14400","13846","2048","1856","23808","10304","151975","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:46,"61921244","25","0","0","0","526","1139","3","0","62","4","32","0","0","0","6606740","835096","806540","28556","0","0","96","62","4","22","128","0","40","262144","45698","14400","13846","2048","1856","23808","10304","94647","14","4","0","39992","49","44","2875","0","0",
2022-03-04 13:46:47,"61921004","25","0","0","0","526","1161","24","0","85","5","8","0","0","0","6606740","835096","806540","28556","0","0","96","85","5","22","128","0","62","262144","11391","14400","13846","2048","1856","23808","10304","210461","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:48,"61921004","25","0","0","0","526","1161","26","0","87","5","6","0","0","0","6606740","835096","806540","28556","0","0","96","88","5","22","128","0","62","262144","104727","14400","13846","2048","1856","23808","10304","131677","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:49,"61920752","25","0","0","0","526","1161","25","0","87","5","4","0","0","0","6606740","835096","806540","28556","0","0","96","89","6","22","128","0","62","262144","105644","14400","13846","2048","1856","23808","10304","225873","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:50,"61919744","25","0","0","0","526","1154","17","0","84","5","9","0","0","0","6606740","835096","806540","28556","0","0","96","84","5","22","128","0","55","262144","8326","14400","13846","2048","1856","23808","10304","157431","29","19","0","55412","49","44","2875","0","0",
2022-03-04 13:46:51,"61920248","25","0","0","0","526","1162","24","0","54","4","40","0","0","0","6606740","835096","806540","28556","0","0","96","55","4","22","128","0","62","262144","127623","14400","13846","2048","1856","23808","10304","240017","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:52,"61917328","25","0","0","0","526","1162","25","0","85","6","6","0","0","0","6606740","835096","806540","28556","0","0","96","86","6","22","128","0","62","262144","108238","14400","13846","2048","1856","23808","10304","127065","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:53,"61917744","25","0","0","0","526","1162","23","0","86","5","5","0","0","0","6606740","835096","806540","28556","0","0","96","88","5","22","128","0","62","262144","47418","14400","13846","2048","1856","23808","10304","109816","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:54,"61917996","25","0","0","0","526","1162","23","0","87","5","4","0","0","0","6606740","835096","806540","28556","0","0","96","89","5","22","128","0","62","262144","120954","14400","13846","2048","1856","23808","10304","198266","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:55,"61918752","25","0","0","0","526","1142","5","0","65","4","29","0","0","0","6606740","835096","806540","28556","0","0","96","66","4","22","128","0","42","262144","64842","14400","13846","2048","1856","23808","10304","141119","16","6","0","42048","49","44","2875","0","0",
2022-03-04 13:46:56,"61918764","25","0","0","0","526","1162","25","0","81","5","10","0","0","0","6606740","835096","806540","28556","0","0","96","83","6","22","128","0","62","262144","6392","14400","13846","2048","1856","23808","10304","251981","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:46:57,"61918512","25","0","0","0","526","1162","25","0","85","6","6","0","0","0","6606740","835620","807064","28556","0","0","96","87","6","22","128","0","62","262144","79224","14400","13846","2048","1856","23808","10304","143328","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:58,"61918512","25","0","0","0","526","1162","25","0","85","6","7","0","0","0","6606740","835620","807064","28556","0","0","96","86","6","22","128","0","62","262144","90378","14400","13846","2048","1856","23808","10304","92096","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:46:59,"61918512","25","0","0","0","526","1161","24","0","88","5","4","0","0","0","6606740","835620","807064","28556","0","0","96","89","5","22","128","0","61","262144","9179","14400","13846","2048","1856","23808","10304","211479","35","25","0","61580","49","44","2875","0","0",
2022-03-04 13:47:00,"61918012","25","0","0","0","526","1162","24","0","57","4","38","0","0","0","6606740","836000","807444","28556","0","0","96","57","4","22","128","0","62","262144","83315","14400","13846","2048","1856","23808","10304","133246","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:01,"61917768","25","0","0","0","526","1162","25","0","86","6","5","0","0","0","6606740","836000","807444","28556","0","0","96","88","6","22","128","0","62","262144","123977","14400","13846","2048","1856","23808","10304","253648","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:02,"61917768","25","0","0","0","526","1163","25","0","87","6","5","0","0","0","6606740","836000","807444","28556","0","0","96","88","6","22","128","0","62","262144","84439","14400","13846","2048","1856","23808","10304","142738","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:03,"61917768","25","0","0","0","526","1163","25","0","86","5","7","0","0","0","6606740","836000","807444","28556","0","0","96","87","5","22","128","0","62","262144","40331","14400","13846","2048","1856","23808","10304","91404","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:04,"61918036","25","0","0","0","526","1139","1","0","63","3","32","0","0","0","6606740","836000","807444","28556","0","0","96","63","3","22","128","0","38","262144","45356","14400","13846","2048","1856","23808","10304","183487","12","2","0","37936","49","44","2875","0","0",
2022-03-04 13:47:05,"61917532","25","0","0","0","526","1163","25","0","84","6","7","0","0","0","6606740","836000","807444","28556","0","0","96","86","6","22","128","0","62","262144","83057","14400","13846","2048","1856","23808","10304","285508","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:06,"61917532","25","0","0","0","526","1163","24","0","85","6","5","0","0","0","6606740","836000","807444","28556","0","0","96","87","6","22","128","0","62","262144","144537","14400","13846","2048","1856","23808","10304","190769","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:07,"61917532","25","0","0","0","526","1163","23","0","86","6","5","0","0","0","6606740","836000","807444","28556","0","0","96","88","6","22","128","0","62","262144","118200","14400","13846","2048","1856","23808","10304","141831","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:08,"61917532","25","0","0","0","526","1160","22","0","86","5","6","0","0","0","6606740","836000","807444","28556","0","0","96","87","5","22","128","0","59","262144","119650","14400","13846","2048","1856","23808","10304","97162","33","23","0","59524","49","44","2875","0","0",
2022-03-04 13:47:09,"61917536","25","0","0","0","526","1163","24","0","63","4","31","0","0","0","6606740","836000","807444","28556","0","0","96","64","4","22","128","0","62","262144","61174","14400","13846","2048","1856","23808","10304","185291","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:10,"61917288","25","0","0","0","526","1163","26","0","86","5","6","0","0","0","6606740","836000","807444","28556","0","0","96","87","5","22","128","0","62","262144","125788","14400","13846","2048","1856","23808","10304","295694","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:11,"61917288","25","0","0","0","526","1163","24","0","88","5","5","0","0","0","6606740","836000","807444","28556","0","0","96","89","5","22","128","0","62","262144","144407","14400","13846","2048","1856","23808","10304","186370","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:12,"61917288","25","0","0","0","526","1163","22","0","88","5","4","0","0","0","6606740","836000","807444","28556","0","0","96","89","5","22","128","0","62","262144","100586","14400","13846","2048","1856","23808","10304","137860","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:13,"61917292","25","0","0","0","526","1141","3","0","69","4","25","0","0","0","6606740","836000","807444","28556","0","0","96","69","4","22","128","0","40","262144","49441","14400","13846","2048","1856","23808","10304","76282","14","4","0","39992","49","44","2875","0","0",
2022-03-04 13:47:14,"61917296","25","0","0","0","526","1163","23","0","75","6","17","0","0","0","6606740","836000","807444","28556","0","0","96","76","6","22","129","0","62","262144","147950","14400","13846","2048","1856","23808","10304","180516","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:15,"61917708","25","0","0","0","526","1163","23","0","86","6","5","0","0","0","6606740","836000","807444","28556","0","0","96","88","6","22","128","0","62","262144","134404","14400","13846","2048","1856","23808","10304","229259","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:16,"61918060","25","0","0","0","526","1163","25","0","87","5","5","0","0","0","6606740","836000","807444","28556","0","0","96","88","5","22","128","0","62","262144","153476","14400","13846","2048","1856","23808","10304","190922","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:17,"61918060","25","0","0","0","526","1163","24","0","86","5","6","0","0","0","6606740","836000","807444","28556","0","0","96","88","5","22","128","0","62","262144","27030","14400","13846","2048","1856","23808","10304","138087","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:18,"61917564","25","0","0","0","526","1163","21","0","58","4","36","0","0","0","6606740","836000","807444","28556","0","0","96","59","4","22","129","0","62","262144","39467","14400","13846","2048","1856","23808","10304","223194","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:19,"61917564","25","0","0","0","526","1163","24","0","87","6","5","0","0","0","6606740","836264","807708","28556","0","0","96","88","6","22","128","0","62","262144","106168","14400","13846","2048","1856","23808","10304","113422","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:20,"61917816","25","0","0","0","526","1163","25","0","86","5","6","0","0","0","6606740","836524","807968","28556","0","0","96","87","5","22","128","0","62","262144","79786","14400","13846","2048","1856","23808","10304","168760","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:21,"61917824","25","0","0","0","526","1163","25","0","86","5","5","0","0","0","6606740","836524","807968","28556","0","0","96","88","5","22","128","0","62","262144","14727","14400","13846","2048","1856","23808","10304","183602","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:22,"61917824","25","0","0","0","526","1145","8","0","70","4","25","0","0","0","6606740","836524","807968","28556","0","0","96","70","4","22","128","0","45","262144","57137","14400","13846","2048","1856","23808","10304","132805","19","9","0","45132","49","44","2875","0","0",
2022-03-04 13:47:23,"61917332","25","0","0","0","526","1163","21","0","68","4","24","0","0","0","6606740","836788","808232","28556","0","0","96","71","5","22","129","0","62","262144","75894","14400","13846","2048","1856","23808","10304","232230","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:24,"61916328","25","0","0","0","526","1162","22","0","86","6","5","0","0","0","6606740","838104","809548","28556","0","0","96","87","6","22","128","0","62","262144","137470","14400","13846","2048","1856","23808","10304","123970","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:25,"61916328","25","0","0","0","526","1161","26","0","86","5","5","0","0","0","6606740","838104","809548","28556","0","0","96","88","5","22","128","0","62","262144","14142","14400","13846","2048","1856","23808","10304","107255","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:26,"61916328","25","0","0","0","526","1158","22","0","86","5","6","0","0","0","6606740","838104","809548","28556","0","0","96","87","5","22","128","0","59","262144","132892","14400","13846","2048","1856","23808","10304","197804","33","23","0","59524","49","44","2875","0","0",
2022-03-04 13:47:27,"61916580","25","0","0","0","526","1161","25","0","49","3","46","0","0","0","6606740","838296","809740","28556","0","0","96","50","3","22","130","0","62","262144","6215","14400","13846","2048","1856","23808","10304","116065","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:28,"61917084","25","0","0","0","526","1163","25","0","85","6","5","0","0","0","6606740","838296","809740","28556","0","0","96","87","6","22","128","0","62","262144","51289","14400","13846","2048","1856","23808","10304","235387","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:29,"61917084","25","0","0","0","526","1163","24","0","88","4","6","0","0","0","6606740","838296","809740","28556","0","0","96","88","4","22","128","0","62","262144","127169","14400","13846","2048","1856","23808","10304","132713","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:30,"61917084","25","0","0","0","526","1163","25","0","87","5","6","0","0","0","6606740","838296","809740","28556","0","0","96","88","5","22","128","0","62","262144","120802","14400","13846","2048","1856","23808","10304","90065","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:31,"61917084","25","0","0","0","526","1151","10","0","79","4","14","0","0","0","6606740","838296","809740","28556","0","0","96","80","4","22","128","0","50","262144","96319","14400","13846","2048","1856","23808","10304","199780","24","14","0","50272","49","44","2875","0","0",
2022-03-04 13:47:32,"61915092","25","0","0","0","526","1163","25","0","71","5","22","0","0","0","6606740","838296","809740","28556","0","0","96","72","5","22","128","0","62","262144","24332","14400","13846","2048","1856","23808","10304","297169","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:33,"61914848","25","0","0","0","526","1163","24","0","89","5","4","0","0","0","6606740","838296","809740","28556","0","0","96","89","5","22","128","0","62","262144","145361","14400","13846","2048","1856","23808","10304","186502","36","26","0","62608","49","44","2875","0","0",
