time,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
2022-03-07 07:10:36,"59128176","36","0","","","517","1350","2","0","","","","","","","4075504","171376","147516","23860","0","0","96","","","2","","","36","131072","1918","128","49","64","2","21504","7488","42005","9","1","","33828","3","0","444","","",
2022-03-07 07:10:37,"58941332","36","0","0","0","517","1384","23","0","46","3","50","0","0","0","6472060","358688","330108","28580","0","0","96","46","3","22","28781","25261","72","131072","17646","14144","13788","2048","1893","21504","9408","166115","46","26","38","72888","140","135","2958","2514","0",
2022-03-07 07:10:38,"58755024","36","0","0","0","517","1379","21","0","62","15","14","0","0","0","6472060","544576","515808","28768","0","0","96","66","16","22","148","0","65","131072","57757","14144","13788","2048","1893","21504","9536","324636","39","26","0","65692","140","135","2958","0","0",
2022-03-07 07:10:39,"58718476","36","0","0","0","517","1376","6","0","63","14","15","0","0","0","6472060","578188","549420","28768","0","0","96","66","15","22","132","0","62","131072","20317","14144","13789","2048","1893","21504","9536","219596","36","26","0","62608","140","135","2958","0","0",
2022-03-07 07:10:40,"58677584","36","0","0","0","517","1376","24","0","63","14","15","0","0","0","6479876","619328","590560","28768","0","0","96","66","15","22","129","0","62","131072","25697","14144","13789","2048","1893","21504","9536","325871","36","26","0","62608","140","135","2958","0","0",
2022-03-07 07:10:41,"58683080","36","0","0","0","518","1370","18","0","63","14","18","0","0","0","6472060","612568","583800","28768","0","0","96","64","14","22","135","0","55","131072","29195","14144","13790","2048","1893","21504","9600","199141","29","19","0","55412","140","135","2958","0","0",
2022-03-07 07:10:42,"58642264","36","0","0","0","518","1378","24","0","53","7","37","0","0","0","6472060","655476","626708","28768","0","0","96","55","7","22","180","0","63","131072","10117","14272","13751","2048","1862","23808","9664","107026","37","26","29","63636","57","52","2891","17","84",
2022-03-07 07:10:43,"58637988","36","0","0","0","518","1377","25","0","85","6","6","0","0","0","6472060","659044","630276","28768","0","0","96","86","5","22","129","0","62","131072","23214","14272","13751","2048","1862","23808","9728","94410","36","26","0","62608","57","52","2891","0","0",
2022-03-07 07:10:44,"58637996","36","0","0","0","518","1377","26","0","85","5","7","0","0","0","6472060","659044","630276","28768","0","0","96","86","5","22","127","0","62","131072","70578","14272","13751","2048","1862","23808","9728","185257","36","26","0","62608","57","52","2891","0","0",
2022-03-07 07:10:45,"58637996","36","0","0","0","518","1377","23","0","85","6","7","0","0","0","6472060","659044","630276","28768","0","0","96","86","6","22","125","0","62","131072","31262","14272","13751","2048","1862","23808","9728","173826","36","26","0","62608","57","52","2891","0","0",
2022-03-07 07:10:46,"58637248","36","0","0","0","518","1363","5","0","72","5","21","0","0","0","6472060","659716","630948","28768","0","0","96","73","5","22","126","0","49","131072","81964","14272","13751","2048","1862","23808","9728","130631","23","13","0","49244","57","52","2891","0","0",
2022-03-07 07:10:47,"58636768","36","0","0","0","518","1376","24","0","68","5","25","0","0","0","6472060","659744","630976","28768","0","0","96","69","5","22","128","0","62","131072","52905","14272","13751","2048","1862","23808","9728","121875","36","26","26","62608","57","52","2891","0","0",
2022-03-07 07:10:48,"58636776","36","0","0","0","518","1376","24","0","84","6","6","0","0","0","6472060","659744","630976","28768","0","0","96","86","6","22","126","0","62","131072","80812","14272","13751","2048","1862","23808","9728","104570","36","26","0","62608","57","52","2891","0","0",
2022-03-07 07:10:49,"58636728","36","0","0","0","518","1376","24","0","84","6","7","0","0","0","6472060","659744","630976","28768","0","0","96","86","6","22","125","0","62","131072","38701","14272","13751","2048","1862","23808","9728","80250","36","26","0","62608","57","52","2891","0","0",
2022-03-07 07:10:50,"58636460","36","0","0","0","518","1376","25","0","84","6","7","0","0","0","6472060","659744","630976","28768","0","0","96","85","6","22","125","0","62","131072","74513","14272","13751","2048","1862","23808","9728","191369","36","26","0","62608","57","52","2891","0","0",
2022-03-07 07:10:51,"58635680","36","0","0","0","518","1376","26","0","62","4","32","0","0","0","6472060","659748","630980","28768","0","0","96","63","4","22","126","0","62","131072","68050","14272","13752","2048","1862","23808","9728","142112","36","26","26","62608","57","52","2891","0","0",
2022-03-07 07:10:52,"58635192","36","0","0","0","518","1376","23","0","85","5","6","0","0","0","6472060","659748","630980","28768","0","0","96","87","5","22","127","0","62","131072","7630","14272","13752","2048","1862","23808","9728","137606","36","26","0","62608","57","52","2891","0","0",
