Vitals:
Now:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

                Now,"57355392","45","0","","","533","1527","1","0","","","","","","","23395320","908144","880036","28108","0","0","88","","","23","","","32","","","14400","13895","2048","1880","23808","10112","","10","1","","","","","2918","","",

Last 6 minutes:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-02 14:46:54,"57271912","46","0","0","0","533","1596","24","0","87","5","6","0","0","0","23396348","888640","860528","28112","0","0","88","81","4","22","131","0","64","614400","126319","14272","13754","2048","1867","23808","9792","","38","26","0","64664","57","52","2892","0","0",
2022-03-02 14:46:55,"57227116","46","0","0","0","533","1594","20","0","66","5","28","0","0","0","23396348","921544","893432","28112","0","0","88","64","4","22","132","0","64","630784","42285","14272","13755","2048","1867","23808","9792","","38","26","26","64664","57","52","2892","0","0",
2022-03-02 14:46:56,"57315244","46","0","0","0","533","1593","24","0","89","5","4","0","0","0","23396348","835796","807684","28112","0","0","88","90","5","22","134","0","63","630784","296422","14272","13755","2048","1867","23808","9792","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:46:57,"57278488","46","0","0","0","533","1593","25","0","88","5","5","0","0","0","23396348","887540","859428","28112","0","0","88","88","5","22","131","0","63","630784","253549","14272","13755","2048","1867","23808","9792","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:46:58,"57277348","46","0","0","0","533","1593","24","0","90","5","4","0","0","0","23396348","887540","859428","28112","0","0","88","90","5","22","131","0","63","630784","186824","14272","13755","2048","1867","23808","9792","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:46:59,"57305808","46","0","0","0","533","1575","8","0","73","5","22","0","0","0","23396348","889052","860940","28112","0","0","88","70","5","22","131","0","46","630784","300621","14272","13755","2048","1867","23808","9792","","20","9","0","46160","57","52","2892","0","0",
2022-03-02 14:47:00,"57230936","46","0","0","0","533","1593","26","0","66","5","28","0","0","0","23396348","895896","867784","28112","0","0","88","64","4","22","133","0","63","630784","20053","14272","13757","2048","1867","23808","9792","","37","26","26","63636","57","52","2892","0","0",
2022-03-02 14:47:01,"57229132","46","0","0","0","533","1593","23","0","87","5","6","0","0","0","23396348","896576","868464","28112","0","0","88","88","5","22","131","0","63","630784","183234","14272","13757","2048","1867","23808","9792","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:47:02,"57239124","46","0","0","0","533","1593","29","0","87","5","6","0","0","0","23396348","896992","868880","28112","0","0","88","88","5","22","131","0","63","630784","97927","14272","13757","2048","1867","23808","9792","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:47:03,"57330700","46","0","0","0","533","1592","25","0","89","4","6","0","0","0","23396348","897036","868924","28112","0","0","88","84","4","22","131","0","62","630784","225253","14272","13757","2048","1867","23808","9792","","36","25","0","62608","57","52","2892","0","0",
2022-03-02 14:47:04,"57373504","46","0","0","0","533","1593","26","0","61","5","32","0","0","0","23396348","867416","839304","28112","0","0","88","59","5","22","134","0","63","630784","349998","14272","13765","2048","1867","23808","9792","","37","26","26","63636","57","52","2892","0","0",
2022-03-02 14:47:05,"57199384","46","0","0","0","533","1593","24","0","91","4","5","0","0","0","23396348","1041916","1013804","28112","0","0","88","91","4","22","131","0","63","761856","104371","14272","13765","2048","1867","23808","9792","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:47:06,"57302552","46","0","0","0","533","1592","25","0","89","6","5","0","0","0","23396348","945460","917348","28112","0","0","88","89","5","22","135","0","62","761856","270832","14272","13765","2048","1867","23808","9792","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:07,"57295108","46","0","0","0","533","1592","21","0","89","5","5","0","0","0","23396348","955756","927644","28112","0","0","88","90","5","22","131","0","62","761856","448687","14272","13765","2048","1867","23808","9792","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:08,"57294320","46","0","0","0","533","1575","8","0","75","4","20","0","0","0","23396348","962204","934092","28112","0","0","88","74","4","22","132","0","45","761856","303580","14272","13766","2048","1867","23808","9856","","19","9","0","45132","57","52","2892","0","0",
2022-03-02 14:47:09,"57507512","45","0","0","0","533","1592","18","0","71","5","23","0","0","0","23396348","750652","722540","28112","0","0","88","73","5","22","132","0","62","475136","114416","14272","13774","2048","1867","23808","9856","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:47:10,"57372204","45","0","0","0","533","1592","23","0","88","5","4","0","0","0","23396348","871756","843644","28112","0","0","88","90","5","22","131","0","62","573440","33643","14272","13774","2048","1867","23808","9856","","36","26","0","62608","57","52","2892","0","0",
