Vitals:
Now:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

                Now,"56542948","47","0","","","532","1561","3","0","","","","","","","23395448","1740880","1712632","28248","0","0","88","","","23","","","32","","","14400","13925","2048","1876","23808","10112","","10","1","","","","","2914","","",

Last 6 minutes:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-02 14:50:13,"56783664","46","0","0","0","531","1565","19","0","65","14","13","0","0","0","23396476","1456732","1428480","28252","0","0","88","69","15","22","131","0","64","770048","66276","14336","13814","2048","1862","23808","9984","","38","26","0","64664","57","52","2888","0","0",
2022-03-02 14:50:15,"56617748","46","0","0","0","531","1568","23","0","34","8","5","0","0","0","23396476","1615432","1587180","28252","0","0","88","35","8","22","131","0","64","925696","333694","14336","13814","2048","1862","23808","9984","","38","26","0","64664","57","52","2888","0","0",
2022-03-02 14:50:16,"57159144","44","0","0","0","531","1568","17","0","57","12","27","0","0","0","23396476","1080964","1052712","28252","0","0","88","59","12","22","131","0","64","393216","104224","14336","13814","2048","1862","23808","9984","","38","26","26","64664","57","52","2888","0","0",
2022-03-02 14:50:17,"56975688","45","0","0","0","531","1569","22","0","67","15","11","0","0","0","23396476","1261356","1233104","28252","0","0","88","70","16","22","131","0","64","573440","89123","14336","13814","2048","1862","23808","9984","","38","26","0","64664","57","52","2888","0","0",
2022-03-02 14:50:18,"56722692","46","0","0","0","531","1567","26","0","68","14","11","0","0","0","23396476","1515304","1487052","28252","0","0","88","72","15","22","131","0","63","827392","61079","14336","13814","2048","1862","23808","9984","","37","26","0","63636","57","52","2888","0","0",
2022-03-02 14:50:19,"56548300","46","0","0","0","531","1567","18","0","68","15","10","0","0","0","23396476","1688292","1660040","28252","0","0","88","71","15","22","131","0","63","999424","78450","14336","13814","2048","1862","23808","9984","","37","26","0","63636","57","52","2888","0","0",
2022-03-02 14:50:20,"57129748","44","0","0","0","531","1566","21","0","57","11","28","0","0","0","23396476","1109180","1080928","28252","0","0","88","58","11","22","132","0","62","409600","46969","14336","13814","2048","1862","23808","9984","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:50:21,"56983476","45","0","0","0","531","1564","19","0","68","14","11","0","0","0","23396476","1287064","1258812","28252","0","0","88","70","15","22","132","0","62","589824","232689","14336","13814","2048","1862","23808","9984","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:22,"56715144","46","0","0","0","531","1564","21","0","68","16","11","0","0","0","23396476","1557928","1529676","28252","0","0","88","70","16","22","131","0","62","860160","208971","14336","13814","2048","1862","23808","9984","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:23,"56542272","46","0","0","0","531","1562","22","0","70","14","11","0","0","0","23396476","1730384","1702132","28252","0","0","88","73","14","22","132","0","62","1032192","218518","14336","13814","2048","1862","23808","9984","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:24,"57213644","44","0","0","0","531","1561","25","0","58","11","27","0","0","0","23396476","1059020","1030768","28252","0","0","88","58","11","22","131","0","62","360448","181260","14336","13814","2048","1862","23808","9984","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:50:25,"56888772","45","0","0","0","531","1561","25","0","69","14","10","0","0","0","23396476","1385324","1357072","28252","0","0","88","72","15","22","131","0","62","688128","173631","14336","13814","2048","1862","23808","9984","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:26,"56747912","46","0","0","0","531","1561","22","0","67","15","11","0","0","0","23396476","1524984","1496732","28252","0","0","88","71","16","22","131","0","62","827392","409587","14336","13814","2048","1862","23808","9984","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:27,"56572520","46","0","0","0","531","1561","21","0","69","14","11","0","0","0","23396476","1696652","1668400","28252","0","0","88","72","15","22","132","0","62","999424","439754","14336","13814","2048","1862","23808","9984","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:28,"56571764","46","0","0","0","531","1537","3","0","46","9","43","0","0","0","23396476","1700404","1672152","28252","0","0","88","46","9","22","131","0","40","999424","494335","14336","13814","2048","1862","23808","9984","","14","4","0","39992","57","52","2888","0","0",
2022-03-02 14:50:29,"57001424","45","0","0","0","531","1563","21","0","65","15","13","0","0","0","23396476","1272340","1244088","28252","0","0","88","69","16","22","133","0","65","573440","326789","14336","13833","2048","1862","23808","10048","","39","26","29","65692","57","52","2888","0","0",
2022-03-02 14:50:30,"56844932","46","0","0","0","531","1563","20","0","67","16","11","0","0","0","23396476","1429120","1400868","28252","0","0","88","70","16","22","131","0","65","827392","114722","14336","13833","2048","1862","23808","10048","","39","26","0","65692","57","52","2888","0","0",
2022-03-02 14:50:31,"56566724","46","0","0","0","531","1563","25","0","68","15","11","0","0","0","23396476","1705332","1677080","28252","0","0","88","71","16","22","131","0","65","999424","203650","14336","13833","2048","1862","23808","10048","","39","26","0","65692","57","52","2888","0","0",
2022-03-02 14:50:32,"56556392","46","0","0","0","531","1562","6","0","55","12","29","0","0","0","23396476","1719140","1690888","28252","0","0","88","56","12","22","133","0","40","360448","12702","14336","13833","2048","1862","23808","10048","","14","1","1","39992","57","52","2888","0","0",
2022-03-02 14:50:33,"57011504","45","0","0","0","531","1560","20","0","65","14","16","0","0","0","23396476","1261236","1232984","28252","0","0","88","67","15","22","133","0","62","557056","247648","14336","13833","2048","1862","23808","10048","","36","26","25","62608","57","52","2888","0","0",
2022-03-02 14:50:34,"56756984","46","0","0","0","531","1560","24","0","68","15","11","0","0","0","23396476","1514640","1486388","28252","0","0","88","71","16","22","131","0","62","811008","351847","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:35,"56755220","46","0","0","0","531","1560","17","0","67","16","11","0","0","0","23396476","1514640","1486388","28252","0","0","88","70","16","22","131","0","62","811008","161595","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:36,"56592936","46","0","0","0","531","1540","7","0","59","12","26","0","0","0","23396476","1682020","1653768","28252","0","0","88","59","12","22","131","0","44","974848","487409","14336","13833","2048","1862","23808","10048","","18","8","0","44104","57","52","2888","0","0",
2022-03-02 14:50:37,"57126928","44","0","0","0","531","1559","25","0","59","14","24","0","0","0","23396476","1144660","1116408","28252","0","0","88","61","14","22","131","0","62","442368","208000","14336","13833","2048","1862","23808","10048","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:50:38,"56929060","45","0","0","0","531","1559","23","0","66","16","11","0","0","0","23396476","1340920","1312668","28252","0","0","88","69","17","22","131","0","62","638976","288962","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:39,"56641588","46","0","0","0","531","1559","24","0","69","14","11","0","0","0","23396476","1628440","1600188","28252","0","0","88","72","14","22","131","0","62","925696","171616","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:40,"56640832","46","0","0","0","531","1546","12","0","64","14","16","0","0","0","23396476","1630004","1601752","28252","0","0","88","66","14","22","131","0","49","925696","85402","14336","13833","2048","1862","23808","10048","","23","13","0","49244","57","52","2888","0","0",
2022-03-02 14:50:41,"57125936","44","0","0","0","531","1559","21","0","57","12","26","0","0","0","23396476","1145868","1117616","28252","0","0","88","59","13","22","133","0","62","442368","213737","14336","13833","2048","1862","23808","10048","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:50:42,"56926104","45","0","0","0","531","1559","24","0","67","14","10","0","0","0","23396476","1343712","1315460","28252","0","0","88","72","15","22","131","0","62","638976","27806","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:43,"56643108","46","0","0","0","531","1559","22","0","69","15","10","0","0","0","23396476","1630708","1602456","28252","0","0","88","71","16","22","131","0","62","925696","428050","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:44,"56448816","46","0","0","0","531","1550","13","0","65","14","16","0","0","0","23396476","1822880","1794628","28252","0","0","88","68","14","22","132","0","55","1114112","654534","14336","13833","2048","1862","23808","10048","","29","19","0","55412","57","52","2888","0","0",
2022-03-02 14:50:45,"57063872","45","0","0","0","531","1559","24","0","49","9","40","0","0","0","23396476","1210988","1182736","28252","0","0","88","49","9","22","132","0","62","499712","19808","14336","13833","2048","1862","23808","10048","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:50:46,"56831024","45","0","0","0","531","1559","21","0","67","15","11","0","0","0","23396476","1439784","1411532","28252","0","0","88","69","15","22","132","0","62","729088","185428","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:47,"56683016","46","0","0","0","531","1559","18","0","67","16","10","0","0","0","23396476","1587636","1559384","28252","0","0","88","70","17","22","132","0","62","876544","60261","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:48,"56502584","46","0","0","0","531","1554","19","0","69","15","11","0","0","0","23396476","1769616","1741364","28252","0","0","88","71","16","22","132","0","62","1056768","402400","14336","13833","2048","1862","23808","10048","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:49,"57087980","45","0","0","0","531","1556","20","0","54","12","30","0","0","0","23396476","1185692","1157440","28252","0","0","88","56","12","22","133","0","62","475136","256249","14336","13834","2048","1862","23808","10112","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:50:50,"56872772","45","0","0","0","531","1555","20","0","70","14","10","0","0","0","23396476","1399156","1370904","28252","0","0","88","73","14","22","131","0","62","688128","183870","14336","13834","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:51,"56732912","46","0","0","0","531","1554","22","0","68","15","11","0","0","0","23396476","1538820","1510568","28252","0","0","88","70","15","22","132","0","62","827392","234191","14336","13834","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:52,"56561560","46","0","0","0","532","1553","20","0","66","15","11","0","0","0","23396476","1710520","1682268","28252","0","0","88","70","16","22","131","0","60","999424","112958","14336","13834","2048","1862","23808","10112","","34","24","0","60552","57","52","2888","0","0",
2022-03-02 14:50:53,"56973832","45","0","0","0","532","1555","23","0","53","10","35","0","0","0","23396476","1297916","1269664","28252","0","0","88","53","10","22","131","0","62","589824","195422","14336","13834","2048","1862","23808","10112","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:50:54,"56704444","46","0","0","0","532","1555","16","0","64","15","13","0","0","0","23396476","1569040","1540788","28252","0","0","88","68","16","22","131","0","62","860160","259728","14336","13834","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:55,"56706460","46","0","0","0","532","1571","22","0","71","13","11","0","0","0","23396476","1569040","1540788","28252","0","0","88","70","13","22","131","0","62","860160","399514","14336","13834","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:56,"56538124","46","0","0","0","532","1571","23","0","68","15","10","0","0","0","23396476","1740968","1712716","28252","0","0","88","71","16","22","131","0","62","1032192","491699","14336","13834","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:57,"57178212","45","0","0","0","532","1571","17","0","54","11","30","0","0","0","23396476","1101892","1073640","28252","0","0","88","56","11","22","132","0","62","393216","216039","14336","13838","2048","1862","23808","10112","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:50:58,"56997276","45","0","0","0","532","1571","21","0","67","14","12","0","0","0","23396476","1282024","1253772","28252","0","0","88","71","14","22","131","0","62","573440","227371","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:50:59,"56742252","46","0","0","0","532","1571","23","0","64","16","13","0","0","0","23396476","1537012","1508760","28252","0","0","88","68","17","22","131","0","62","827392","374141","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:51:00,"56566860","46","0","0","0","532","1571","20","0","68","15","11","0","0","0","23396476","1709740","1681488","28252","0","0","88","71","16","22","131","0","62","999424","467922","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:51:02,"57179416","45","0","0","0","532","1573","22","0","26","5","17","0","0","0","23396476","1098280","1070028","28252","0","0","88","26","5","22","132","0","62","385024","185590","14336","13838","2048","1862","23808","10112","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:51:03,"56931268","45","0","0","0","532","1573","18","0","69","15","10","0","0","0","23396476","1349736","1321484","28252","0","0","88","71","15","22","131","0","62","638976","304644","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:51:04,"56636984","47","0","0","0","532","1591","24","0","68","15","10","0","0","0","23396476","1636456","1608204","28252","0","0","88","70","16","22","131","0","62","925696","278860","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:51:05,"56636680","47","0","0","0","532","1591","24","0","66","14","13","0","0","0","23396476","1636456","1608204","28252","0","0","88","70","15","22","131","0","62","925696","155698","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:51:06,"57164368","45","0","0","0","532","1591","22","0","55","12","29","0","0","0","23396476","1115508","1087256","28252","0","0","88","56","12","22","131","0","62","401408","107026","14336","13838","2048","1862","23808","10112","","36","26","26","62608","57","52","2888","0","0",
2022-03-02 14:51:07,"56990244","46","0","0","0","532","1590","21","0","66","14","12","0","0","0","23396476","1293420","1265168","28252","0","0","88","70","15","22","131","0","62","581632","223797","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:51:08,"56717592","46","0","0","0","532","1591","22","0","68","15","12","0","0","0","23396476","1562888","1534636","28252","0","0","88","70","15","22","131","0","62","851968","304558","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",
2022-03-02 14:51:09,"56545980","47","0","0","0","532","1591","18","0","70","14","10","0","0","0","23396476","1736128","1707876","28252","0","0","88","73","15","22","131","0","62","1024000","554440","14336","13838","2048","1862","23808","10112","","36","26","0","62608","57","52","2888","0","0",

Last 2 hours:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-02 14:50:03,"57129888","44","0","","","531","1563","21","0","","","","","","","23396476","1109220","1080968","28252","0","0","88","","","22","","","62","425984","159025","14336","13812","2048","1862","23808","9920","","36","26","","62608","57","52","2888","","",
2022-03-02 14:51:05,"56636680","47","0","0","0","532","1591","24","0","62","13","16","0","0","0","23396476","1636456","1608204","28252","0","0","88","64","14","22","7883","5","62","925696","155698","14336","13838","2048","1862","23808","10112","","36","26","370","62608","57","52","2888","0","0",

Last 24 hours:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

(no samples)


