time,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
2022-03-07 11:27:17,"57880900","41","0","","","531","1452","2","0","","","","","","","5093048","1126260","1102668","23592","0","0","88","","","2","","","36","1048576","2000","128","49","64","2","21504","7488","45222","9","1","","33828","3","0","444","","",
2022-03-07 11:27:18,"57869140","41","0","0","0","531","1453","1","0","1","0","100","0","0","0","5227656","1139216","1110844","28372","0","0","88","1","0","3","960","0","39","1048576","527836","2560","2374","320","216","21504","7488","48323","13","1","4","38964","27","24","1286","842","0",
2022-03-07 11:27:19,"57869140","41","0","0","0","531","1453","1","0","0","0","101","0","0","0","5227656","1139216","1110844","28372","0","0","88","0","0","3","131","0","39","1048576","527836","2560","2374","320","216","21504","7488","48323","13","1","0","38964","27","24","1286","0","0",
2022-03-07 11:27:20,"57869140","41","0","0","0","531","1453","1","0","0","0","101","0","0","0","5227656","1139216","1110844","28372","0","0","88","0","0","3","131","0","39","1048576","527836","2560","2374","320","216","21504","7488","48323","13","1","0","38964","27","24","1286","0","0",
2022-03-07 11:27:21,"57868856","41","0","0","0","531","1454","1","0","0","0","101","0","0","0","5227656","1139216","1110844","28372","0","0","88","0","0","3","131","0","39","1048576","527836","2560","2374","320","216","21504","7488","48323","13","1","0","38964","27","24","1286","0","0",
2022-03-07 11:27:22,"57868784","41","0","0","0","531","1454","1","0","0","0","101","0","0","0","5227656","1138984","1110612","28372","0","0","88","0","0","3","131","0","39","1048576","527836","2560","2374","320","216","21504","7488","45759","13","1","0","38964","27","24","1286","0","0",
2022-03-07 11:27:23,"57868784","41","0","0","0","531","1452","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45748","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:24,"57869116","41","0","0","0","531","1451","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45748","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:25,"57869132","41","0","0","0","531","1451","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45748","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:26,"57869004","41","0","0","0","531","1451","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45748","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:27,"57869068","41","0","0","0","531","1451","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45746","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:28,"57869076","41","0","0","0","531","1451","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45746","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:29,"57882716","41","0","0","0","530","1448","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45746","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:30,"57882976","41","0","0","0","530","1446","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45746","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:31,"57883016","41","0","0","0","530","1447","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45746","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:33,"57883032","41","0","0","0","530","1447","1","0","0","0","50","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45746","11","1","0","36908","27","24","1286","0","0",
2022-03-07 11:27:34,"57882976","41","0","0","0","530","1447","1","0","0","0","101","0","0","0","5227656","1139112","1110740","28372","0","0","88","0","0","3","131","0","37","1048576","527836","2560","2374","320","216","21504","7488","45746","11","1","0","36908","27","24","1286","0","0",
